log_id,worker_name,worker_phone,supervisor_id,work_date,hours,vendor_app,entered_at
L01286,Amit Pandey,91-9735454948,S101,2025-03-24,4.0,vendor_a_v2.3,2025-03-24T19:30:00+05:30
L02262,Lakshmi Mishra,0 9933529042,S101,2025-03-16,6.5,vendor_a_v2.3,2025-03-16T19:30:00+05:30
L00134,D. Singh,+91 9341316475,S103,2025-01-13,4.5,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L00115,Dinesh S.,91-9341316475,S103,2025-03-18,8.0,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L02213,Hitesh  Devi,9758692617,S105,2025-03-04,4.0,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L01624,Priya  Shah,+919994717464,S105,2025-01-09,7.0,vendor_a_v2.3,2025-01-09T19:30:00+05:30
L02067,Patel Vikas,9090974395,S105,2025-01-31,4.5,vendor_a_v2.3,2025-01-31T19:30:00+05:30
L01703,Mishra Rakesh,+91 9482477109,S101,2025-01-17,5.0,vendor_a_v2.3,2025-01-17T19:30:00+05:30
L02495,Meena N.,+91 9451983273,S102,2025-03-12,6.5,vendor_a_v2.3,2025-03-12T19:30:00+05:30
L00951,Ajay R.,98957 98687,S102,2025-03-04,8.5,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L01234,Ganesh  Bai,91-9572628498,S103,2025-03-04,4.5,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L00077,Ramesh P.,+91 9654235116,S103,2025-03-14,4.0,vendor_a_v2.3,2025-03-14T19:30:00+05:30
L00442,Pandey Vijay,+919473178108,S102,2025-01-09,7.0,vendor_a_v2.3,2025-01-09T19:30:00+05:30
L00852,S. Nair,0 9946804436,S101,2025-03-06,4.5,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L02575,Ankit Bai,97525 45991,S103,2025-03-16,6.5,vendor_a_v2.3,2025-03-16T19:30:00+05:30
L01086,Pandey Vikas,91-9729806990,S102,2025-03-06,7.5,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L00751,Sumit Patel,91458 68501,S103,2025-01-21,5.5,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L01200,SHANTI SHARMA,99058 65185,S103,2025-01-27,6.0,vendor_a_v2.3,2025-01-27T19:30:00+05:30
L01874,Ajay Kumar,+91 9262174596,S104,2025-03-14,5.0,vendor_a_v2.3,2025-03-14T19:30:00+05:30
L01270,Patel Vimala,0 9531473799,S103,2025-03-15,8.5,vendor_a_v2.3,2025-03-15T19:30:00+05:30
L00799,M. Bai,+91 9088356159,S101,2025-03-26,4.5,vendor_a_v2.3,2025-03-26T19:30:00+05:30
L01019,Usha  Yadav,+919223623166,S102,2025-02-02,7.0,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L00138,S. Yadav,0 9928327648,S103,2025-02-18,6.0,vendor_a_v2.3,2025-02-18T19:30:00+05:30
L00556,Rakesh I.,+91 9788208121,S103,2025-03-02,5.5,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L02467,Amit B.,9545271111,S105,2025-01-31,6.5,vendor_a_v2.3,2025-01-31T19:30:00+05:30
L01669,Ganesh Pandey,9567468071,S105,2025-01-11,9.0,vendor_a_v2.3,2025-01-11T19:30:00+05:30
L00781,GEETA SINGH,91965 56981,S104,2025-01-21,7.5,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L00752,S. Patel,+919145868501,S104,2025-01-29,8.5,vendor_a_v2.3,2025-01-29T19:30:00+05:30
L01215,S. Sharma,99058 65185,S101,2025-01-23,5.5,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L00839,Reena R.,94656 48236,S103,2025-01-19,6.5,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L00197,Ajay V.,0 9423884969,S105,2025-02-02,6.0,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L02547,Gupta Reena,91-9502296120,S105,2025-02-10,5.5,vendor_a_v2.3,2025-02-10T19:30:00+05:30
L02256,Naresh  Kumari,+91 9139005329,S101,2025-01-31,6.0,vendor_a_v2.3,2025-01-31T19:30:00+05:30
L02221,Hitesh Devi,0 9758692617,S104,2025-01-21,8.5,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L02551,Reena Gupta,0 9502296120,S105,2025-01-11,5.5,vendor_a_v2.3,2025-01-11T19:30:00+05:30
L00297,GEETA REDDY,0 9281489325,S103,2025-03-22,4.5,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L00347,Shah Anita,+919657871331,S101,2025-01-19,4.5,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L02511,MEENA NAIR,9451983273,S102,2025-02-12,4.5,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L01589,A. Yadav,+91 9349361832,S102,2025-03-02,5.5,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L01625,Priya Shah,+919994717464,S104,2025-03-02,4.5,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L01341,Sarita  Shah,9957885685,S105,2025-03-04,7.5,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L01063,Vinod  Naidu,98937 34670,S101,2025-01-17,7.0,vendor_a_v2.3,2025-01-17T19:30:00+05:30
L00775,Geeta  Singh,+91 9196556981,S103,2025-01-11,5.0,vendor_a_v2.3,2025-01-11T19:30:00+05:30
L02515,Nair Meena,+91 9451983273,S102,2025-03-14,5.5,vendor_a_v2.3,2025-03-14T19:30:00+05:30
L02264,Lakshmi  Mishra,+91 9933529042,S104,2025-01-21,7.5,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L01477,Rakesh Patel,+919711671902,S105,2025-03-15,8.5,vendor_a_v2.3,2025-03-15T19:30:00+05:30
L01070,Naidu Vinod,9893734670,S102,2025-03-06,4.0,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L00282,AJAY REDDY,91-9480184514,S101,2025-02-26,7.0,vendor_a_v2.3,2025-02-26T19:30:00+05:30
L00895,Kumar Jignesh,90379 17693,S104,2025-01-21,5.5,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L02350,Vinod Reddy,+919117758917,S102,2025-03-10,4.0,vendor_a_v2.3,2025-03-10T19:30:00+05:30
L02558,REENA GUPTA,91-9502296120,S105,2025-03-24,7.5,vendor_a_v2.3,2025-03-24T19:30:00+05:30
L01763,Vinod  Rao,97378 26398,S102,2025-03-16,7.5,vendor_a_v2.3,2025-03-16T19:30:00+05:30
L02275,Lakshmi  Mishra,9933529042,S101,2025-01-11,7.0,vendor_a_v2.3,2025-01-11T19:30:00+05:30
L00010,R. Kumar,9901476797,S104,2025-01-11,7.0,vendor_a_v2.3,2025-01-11T19:30:00+05:30
L01931,G. Kumari,+91 9240050455,S101,2025-03-06,4.5,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L01382,Reena P.,93135 18233,S104,2025-01-21,4.5,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L02386,ASHA SHAH,+919700766177,S103,2025-02-22,5.5,vendor_a_v2.3,2025-02-22T19:30:00+05:30
L02578,Bai Ankit,97525 45991,S104,2025-02-04,7.5,vendor_a_v2.3,2025-02-04T19:30:00+05:30
L00780,Geeta S.,+91 9196556981,S101,2025-03-06,9.0,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L01605,PRIYA SHAH,91-9994717464,S101,2025-02-24,8.0,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L02166,Mohit P.,+919965137098,S103,2025-02-18,5.5,vendor_a_v2.3,2025-02-18T19:30:00+05:30
L01460,Patel Rakesh,0 9711671902,S101,2025-01-11,8.0,vendor_a_v2.3,2025-01-11T19:30:00+05:30
L02521,M. Sharma,94936 89980,S104,2025-02-24,5.5,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L01366,Patel Reena,+91 9313518233,S105,2025-03-18,6.0,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L01891,Usha Devi,9578091343,S103,2025-01-07,5.0,vendor_a_v2.3,2025-01-07T19:30:00+05:30
L00836,REENA REDDY,9465648236,S101,2025-02-20,4.5,vendor_a_v2.3,2025-02-20T19:30:00+05:30
L00471,SARITA PANDEY,91-9677360260,S105,2025-01-31,5.5,vendor_a_v2.3,2025-01-31T19:30:00+05:30
L00559,Vikas S.,9939909169,S101,2025-01-23,9.0,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L00437,VIJAY PANDEY,9473178108,S103,2025-03-22,5.5,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L01458,Rakesh Patel,+91 9711671902,S103,2025-01-29,5.0,vendor_a_v2.3,2025-01-29T19:30:00+05:30
L00580,Tiwari Amit,94624 75107,S104,2025-01-19,8.5,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L00113,Singh Dinesh,0 9341316475,S105,2025-02-12,7.0,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L00224,Ajay  Verma,9423884969,S105,2025-01-29,8.5,vendor_a_v2.3,2025-01-29T19:30:00+05:30
L02321,Sharma Sunita,+919020539502,S101,2025-01-15,6.0,vendor_a_v2.3,2025-01-15T19:30:00+05:30
L00916,JIGNESH KUMAR,91632 87083,S104,2025-02-20,4.5,vendor_a_v2.3,2025-02-20T19:30:00+05:30
L00608,Renu Patel,92513 54278,S104,2025-03-24,6.5,vendor_a_v2.3,2025-03-24T19:30:00+05:30
L00263,Hitesh R.,91-9710122691,S101,2025-02-28,7.0,vendor_a_v2.3,2025-02-28T19:30:00+05:30
L01563,Yadav Lakshmi,0 9206797403,S101,2025-01-07,4.0,vendor_a_v2.3,2025-01-07T19:30:00+05:30
L01247,Ganesh  Bai,0 9572628498,S103,2025-01-13,6.5,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L01773,Vinod  Gupta,0 9840449972,S105,2025-01-21,4.5,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L02322,S. Sharma,9020539502,S103,2025-02-26,6.0,vendor_a_v2.3,2025-02-26T19:30:00+05:30
L01140,Mukesh Rao,0 9080531003,S103,2025-03-16,7.0,vendor_a_v2.3,2025-03-16T19:30:00+05:30
L01237,GANESH BAI,95726 28498,S103,2025-03-06,7.0,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L00176,RAKESH TIWARI,+91 9056413953,S105,2025-02-08,7.5,vendor_a_v2.3,2025-02-08T19:30:00+05:30
L00042,R. Kumar,+919104332181,S104,2025-03-26,9.0,vendor_a_v2.3,2025-03-26T19:30:00+05:30
L02501,Meena N.,+91 9451983273,S104,2025-01-09,7.5,vendor_a_v2.3,2025-01-09T19:30:00+05:30
L00153,SITA YADAV,91-9928327648,S105,2025-02-06,6.0,vendor_a_v2.3,2025-02-06T19:30:00+05:30
L00515,AJAY SHAH,+919687234309,S101,2025-03-04,5.5,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L00541,Rakesh  Iyer,91-9788208121,S105,2025-01-25,9.0,vendor_a_v2.3,2025-01-25T19:30:00+05:30
L02399,Jignesh Y.,9249985698,S101,2025-01-07,4.5,vendor_a_v2.3,2025-01-07T19:30:00+05:30
L01936,Ganesh Kumari,92400 50455,S103,2025-03-22,9.0,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L01380,Reena  Patel,+91 9313518233,S105,2025-02-12,7.0,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L01518,Vimala  Bai,91-9499091334,S103,2025-01-17,8.5,vendor_a_v2.3,2025-01-17T19:30:00+05:30
L01691,Rakesh Mishra,+91 9482477109,S104,2025-03-16,6.0,vendor_a_v2.3,2025-03-16T19:30:00+05:30
L01176,Ganesh  Iyer,+91 9049663193,S105,2025-01-29,4.5,vendor_a_v2.3,2025-01-29T19:30:00+05:30
L00790,Mahesh  Bai,+919088356159,S103,2025-01-23,5.5,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L01425,Rakesh Naidu,+91 9427109477,S102,2025-02-28,8.0,vendor_a_v2.3,2025-02-28T19:30:00+05:30
L02125,N. Kumari,91236 85160,S105,2025-02-14,5.5,vendor_a_v2.3,2025-02-14T19:30:00+05:30
L01235,Ganesh  Bai,95726 28498,S101,2025-02-02,4.0,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L01339,Shah Sarita,0 9957885685,S102,2025-03-02,6.5,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L01962,Vinod  Iyer,+91 9222196937,S103,2025-03-15,8.5,vendor_a_v2.3,2025-03-15T19:30:00+05:30
L00178,Tiwari Rakesh,0 9056413953,S101,2025-02-16,5.5,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L01961,VINOD IYER,9222196937,S101,2025-03-08,6.5,vendor_a_v2.3,2025-03-08T19:30:00+05:30
L00472,Sarita P.,96773 60260,S103,2025-03-24,7.5,vendor_a_v2.3,2025-03-24T19:30:00+05:30
L00710,Vinod N.,0 9232260256,S103,2025-01-25,8.5,vendor_a_v2.3,2025-01-25T19:30:00+05:30
L00251,Hitesh  Reddy,91-9710122691,S101,2025-03-14,8.0,vendor_a_v2.3,2025-03-14T19:30:00+05:30
L00529,Iyer Rakesh,0 9788208121,S103,2025-02-14,7.0,vendor_a_v2.3,2025-02-14T19:30:00+05:30
L01825,P. Devi,0 9627028951,S105,2025-02-16,7.5,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L02339,V. Reddy,91177 58917,S104,2025-03-14,8.5,vendor_a_v2.3,2025-03-14T19:30:00+05:30
L02544,Reena Gupta,0 9502296120,S103,2025-03-08,5.0,vendor_a_v2.3,2025-03-08T19:30:00+05:30
L00425,Vijay Bai,+91 9701065133,S102,2025-02-06,4.5,vendor_a_v2.3,2025-02-06T19:30:00+05:30
L00646,Asha  Kumar,91-9841241182,S102,2025-01-19,4.5,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L01021,Yadav Usha,92236 23166,S102,2025-01-17,9.0,vendor_a_v2.3,2025-01-17T19:30:00+05:30
L00409,KAVITA NAIDU,92997 37631,S104,2025-03-08,4.5,vendor_a_v2.3,2025-03-08T19:30:00+05:30
L02491,Mohit V.,91-9809885165,S104,2025-02-16,7.0,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L02387,A. Shah,0 9700766177,S102,2025-03-22,6.0,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L02140,Kumari Naresh,+91 9123685160,S105,2025-03-26,5.5,vendor_a_v2.3,2025-03-26T19:30:00+05:30
L02184,DINESH KUMARI,+919461200471,S103,2025-02-24,6.0,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L02358,Asha S.,0 9700766177,S102,2025-02-16,9.0,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L00896,JIGNESH KUMAR,+91 9037917693,S104,2025-02-04,8.0,vendor_a_v2.3,2025-02-04T19:30:00+05:30
L01954,Vinod I.,+91 9222196937,S104,2025-03-02,4.5,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L00526,Ajay S.,+919687234309,S105,2025-03-20,4.0,vendor_a_v2.3,2025-03-20T19:30:00+05:30
L01721,Lakshmi K.,0 9861317127,S103,2025-01-27,8.5,vendor_a_v2.3,2025-01-27T19:30:00+05:30
L02051,Patel Vikas,9090974395,S103,2025-03-14,5.0,vendor_a_v2.3,2025-03-14T19:30:00+05:30
L01345,Sarita S.,9957885685,S105,2025-02-26,8.5,vendor_a_v2.3,2025-02-26T19:30:00+05:30
L02431,V. Sharma,91836 73657,S104,2025-01-13,4.5,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L00196,Verma Ajay,91-9423884969,S104,2025-01-21,6.0,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L00920,Jignesh  Kumar,+919163287083,S103,2025-03-04,5.5,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L00599,Tiwari Amit,9462475107,S105,2025-03-06,4.5,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L00702,JIGNESH BAI,92045 05331,S104,2025-02-24,5.5,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L02300,Sunita Sharma,90205 39502,S101,2025-03-04,6.5,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L02154,Mohit  Patel,91-9965137098,S104,2025-02-14,8.0,vendor_a_v2.3,2025-02-14T19:30:00+05:30
L00071,Ramesh  Pandey,0 9654235116,S102,2025-02-12,6.0,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L01081,Vikas Pandey,+919729806990,S104,2025-01-13,8.5,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L01680,Vikas Reddy,0 9087603859,S105,2025-02-26,6.0,vendor_a_v2.3,2025-02-26T19:30:00+05:30
L01105,Ajay  Pandey,+91 9046537556,S103,2025-03-26,7.5,vendor_a_v2.3,2025-03-26T19:30:00+05:30
L02355,Vinod Reddy,+919117758917,S101,2025-01-09,7.5,vendor_a_v2.3,2025-01-09T19:30:00+05:30
L00928,Reddy Ajay,91-9895798687,S103,2025-02-18,8.0,vendor_a_v2.3,2025-02-18T19:30:00+05:30
L01168,Ganesh  Iyer,91-9049663193,S103,2025-03-10,6.5,vendor_a_v2.3,2025-03-10T19:30:00+05:30
L01847,Pooja  Devi,91-9627028951,S105,2025-03-22,5.0,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L02369,Asha  Shah,0 9700766177,S101,2025-01-09,5.0,vendor_a_v2.3,2025-01-09T19:30:00+05:30
L01130,Rao Mukesh,+91 9080531003,S103,2025-01-25,4.5,vendor_a_v2.3,2025-01-25T19:30:00+05:30
L01059,V. Naidu,+919893734670,S104,2025-02-02,7.5,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L00994,Usha  Yadav,+91 9223623166,S105,2025-03-08,6.0,vendor_a_v2.3,2025-03-08T19:30:00+05:30
L02489,Verma Mohit,98098 85165,S102,2025-03-15,5.5,vendor_a_v2.3,2025-03-15T19:30:00+05:30
L01002,U. Yadav,9223623166,S101,2025-03-12,7.5,vendor_a_v2.3,2025-03-12T19:30:00+05:30
L02413,Yadav Jignesh,9249985698,S101,2025-02-08,5.0,vendor_a_v2.3,2025-02-08T19:30:00+05:30
L02472,AMIT BAI,+919545271111,S102,2025-01-07,8.5,vendor_a_v2.3,2025-01-07T19:30:00+05:30
L02333,V. Reddy,91177 58917,S101,2025-02-18,7.5,vendor_a_v2.3,2025-02-18T19:30:00+05:30
L02599,Ankit  Bai,91-9752545991,S103,2025-02-16,4.5,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L00497,Shah Ajay,9687234309,S104,2025-03-12,7.5,vendor_a_v2.3,2025-03-12T19:30:00+05:30
L01251,GANESH BAI,0 9572628498,S102,2025-01-23,8.5,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L00299,Geeta R.,0 9281489325,S104,2025-03-20,9.0,vendor_a_v2.3,2025-03-20T19:30:00+05:30
L01055,Vinod  Naidu,91-9893734670,S105,2025-02-16,7.5,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L01260,VIMALA PATEL,91-9531473799,S101,2025-01-13,7.5,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L00907,Jignesh K.,9163287083,S104,2025-02-24,7.5,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L01197,Ganesh  Iyer,+919049663193,S101,2025-02-22,5.0,vendor_a_v2.3,2025-02-22T19:30:00+05:30
L01073,V. Naidu,+91 9893734670,S105,2025-02-28,7.5,vendor_a_v2.3,2025-02-28T19:30:00+05:30
L01354,Reena  Patel,+919313518233,S102,2025-01-27,7.5,vendor_a_v2.3,2025-01-27T19:30:00+05:30
L01223,Ganesh Bai,+91 9572628498,S103,2025-01-07,4.0,vendor_a_v2.3,2025-01-07T19:30:00+05:30
L01016,Usha Yadav,9223623166,S104,2025-03-26,4.5,vendor_a_v2.3,2025-03-26T19:30:00+05:30
L01781,Vinod  Gupta,+91 9840449972,S104,2025-02-16,4.5,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L01696,Rakesh M.,+919482477109,S104,2025-03-02,5.0,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L01154,Sarita V.,97193 74529,S101,2025-02-18,4.5,vendor_a_v2.3,2025-02-18T19:30:00+05:30
L01429,Rakesh  Naidu,91-9427109477,S102,2025-03-04,5.0,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L01612,P. Shah,+91 9994717464,S105,2025-01-11,8.0,vendor_a_v2.3,2025-01-11T19:30:00+05:30
L02506,M. Nair,9451983273,S103,2025-03-04,7.0,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L01374,Reena  Patel,9313518233,S101,2025-01-15,7.5,vendor_a_v2.3,2025-01-15T19:30:00+05:30
L02335,Vinod R.,91-9117758917,S104,2025-01-13,6.0,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L02293,S. Sharma,0 9020539502,S101,2025-01-07,4.5,vendor_a_v2.3,2025-01-07T19:30:00+05:30
L02149,Naresh K.,91236 85160,S103,2025-01-09,7.0,vendor_a_v2.3,2025-01-09T19:30:00+05:30
L01188,GANESH IYER,90496 63193,S101,2025-02-14,6.5,vendor_a_v2.3,2025-02-14T19:30:00+05:30
L02516,M. Nair,9451983273,S104,2025-01-11,6.0,vendor_a_v2.3,2025-01-11T19:30:00+05:30
L01287,Amit  Pandey,91-9735454948,S104,2025-03-26,6.0,vendor_a_v2.3,2025-03-26T19:30:00+05:30
L00321,Asha K.,+91 9957015430,S105,2025-02-26,5.0,vendor_a_v2.3,2025-02-26T19:30:00+05:30
L00962,S. Patel,+919348734714,S105,2025-03-06,4.0,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L01228,Ganesh  Bai,95726 28498,S104,2025-02-04,7.0,vendor_a_v2.3,2025-02-04T19:30:00+05:30
L02563,Reena  Gupta,+919502296120,S103,2025-01-15,8.5,vendor_a_v2.3,2025-01-15T19:30:00+05:30
L00846,Reena Reddy,91-9465648236,S104,2025-03-20,5.5,vendor_a_v2.3,2025-03-20T19:30:00+05:30
L01694,R. Mishra,+919482477109,S104,2025-03-15,9.0,vendor_a_v2.3,2025-03-15T19:30:00+05:30
L01896,Usha D.,+919578091343,S105,2025-03-22,5.5,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L00660,Sumit Mishra,91-9487401640,S101,2025-01-11,6.0,vendor_a_v2.3,2025-01-11T19:30:00+05:30
L02167,Patel Mohit,+919965137098,S103,2025-03-16,6.0,vendor_a_v2.3,2025-03-16T19:30:00+05:30
L00662,Sumit M.,94874 01640,S101,2025-01-15,4.5,vendor_a_v2.3,2025-01-15T19:30:00+05:30
L00452,Vijay P.,+91 9473178108,S101,2025-02-22,4.5,vendor_a_v2.3,2025-02-22T19:30:00+05:30
L01433,RAKESH NAIDU,+919427109477,S105,2025-01-19,7.0,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L01508,M. Tiwari,+919186999386,S101,2025-01-15,4.0,vendor_a_v2.3,2025-01-15T19:30:00+05:30
L00735,Ganesh  Devi,90733 75433,S103,2025-03-26,6.5,vendor_a_v2.3,2025-03-26T19:30:00+05:30
L00033,Ramesh  Kumar,+919104332181,S102,2025-01-25,6.0,vendor_a_v2.3,2025-01-25T19:30:00+05:30
L01909,USHA DEVI,+919578091343,S101,2025-03-04,7.5,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L02432,V. Sharma,91836 73657,S103,2025-03-22,5.5,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L01520,VIMALA BAI,+919499091334,S101,2025-02-24,5.5,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L00203,AJAY VERMA,+919423884969,S102,2025-01-13,6.5,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L00844,Reddy Reena,0 9465648236,S102,2025-02-22,8.0,vendor_a_v2.3,2025-02-22T19:30:00+05:30
L01316,M. Tiwari,+91 9678377701,S105,2025-02-12,7.0,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L00913,Jignesh Kumar,+919163287083,S104,2025-01-13,8.5,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L01558,LAKSHMI YADAV,0 9206797403,S101,2025-03-20,4.5,vendor_a_v2.3,2025-03-20T19:30:00+05:30
L02332,Vinod R.,+91 9117758917,S102,2025-02-12,8.0,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L00563,Vikas S.,9939909169,S105,2025-03-12,5.5,vendor_a_v2.3,2025-03-12T19:30:00+05:30
L01467,RAKESH PATEL,+91 9711671902,S104,2025-01-13,6.0,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L02317,Sunita  Sharma,+91 9020539502,S105,2025-01-27,6.0,vendor_a_v2.3,2025-01-27T19:30:00+05:30
L00451,Vijay  Pandey,9473178108,S101,2025-03-14,8.5,vendor_a_v2.3,2025-03-14T19:30:00+05:30
L00324,Asha K.,+91 9957015430,S105,2025-01-07,7.5,vendor_a_v2.3,2025-01-07T19:30:00+05:30
L01808,SUMIT NAIDU,9867533963,S103,2025-02-20,5.5,vendor_a_v2.3,2025-02-20T19:30:00+05:30
L01903,USHA DEVI,95780 91343,S102,2025-01-25,9.0,vendor_a_v2.3,2025-01-25T19:30:00+05:30
L00764,SUMIT PATEL,0 9145868501,S102,2025-03-12,7.5,vendor_a_v2.3,2025-03-12T19:30:00+05:30
L02526,Mohit Sharma,94936 89980,S103,2025-03-02,8.0,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L02581,A. Bai,0 9752545991,S101,2025-03-06,7.0,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L02315,Sunita Sharma,90205 39502,S101,2025-01-11,6.5,vendor_a_v2.3,2025-01-11T19:30:00+05:30
L02612,Sarita V.,9719374529,S101,2025-02-15,7.0,vendor_a_v2.3,2025-03-25T11:00:00+05:30
L01582,A. Yadav,+91 9349361832,S101,2025-01-21,6.5,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L02412,JIGNESH YADAV,92499 85698,S101,2025-03-22,8.0,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L00155,SITA YADAV,+91 9928327648,S103,2025-02-04,7.0,vendor_a_v2.3,2025-02-04T19:30:00+05:30
L00816,M. Bai,91-9088356159,S104,2025-01-11,6.0,vendor_a_v2.3,2025-01-11T19:30:00+05:30
L01927,Ganesh K.,+91 9240050455,S103,2025-01-17,7.0,vendor_a_v2.3,2025-01-17T19:30:00+05:30
L00904,Jignesh  Kumar,+91 9163287083,S105,2025-03-15,6.5,vendor_a_v2.3,2025-03-15T19:30:00+05:30
L01290,AMIT PANDEY,+919735454948,S104,2025-03-14,6.5,vendor_a_v2.3,2025-03-14T19:30:00+05:30
L01446,RAKESH NAIDU,94271 09477,S103,2025-03-02,5.0,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L01001,Usha Yadav,91-9223623166,S104,2025-01-13,5.0,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L01666,GANESH PANDEY,+919567468071,S105,2025-03-10,8.5,vendor_a_v2.3,2025-03-10T19:30:00+05:30
L00095,S. Patel,+919078161849,S104,2025-03-04,5.0,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L00136,D. Singh,+919341316475,S105,2025-03-22,6.5,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L01355,Reena  Patel,+91 9313518233,S104,2025-03-04,4.5,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L01053,VINOD NAIDU,91-9893734670,S105,2025-03-02,6.0,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L00139,S. Yadav,99283 27648,S105,2025-03-16,7.0,vendor_a_v2.3,2025-03-16T19:30:00+05:30
L01748,Vinod Rao,91-9737826398,S105,2025-01-07,6.5,vendor_a_v2.3,2025-01-07T19:30:00+05:30
L01424,Rakesh N.,0 9427109477,S104,2025-01-17,6.0,vendor_a_v2.3,2025-01-17T19:30:00+05:30
L01580,A. Yadav,9349361832,S103,2025-01-19,8.5,vendor_a_v2.3,2025-01-19T19:30:00+05:30
